exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld,source_file
197,214,2,medium,medium,271.0,0.950877192982456,Java_medium_results.csv
197,215,2,medium,medium,248.0,0.9612403100775194,Java_medium_results.csv
194,202,2,medium,medium,560.0,0.9621993127147768,Java_medium_results.csv
203,206,2,medium,medium,251.0,0.9400749063670412,Java_medium_results.csv
202,210,2,medium,medium,526.0,0.9037800687285223,Java_medium_results.csv
203,207,2,medium,medium,307.0,0.933130699088146,Java_medium_results.csv
203,210,2,medium,medium,131.0,0.9492753623188406,Java_medium_results.csv
203,212,2,medium,medium,154.0,0.9506172839506172,Java_medium_results.csv
203,215,2,medium,medium,238.0,0.9224806201550388,Java_medium_results.csv
203,214,2,medium,medium,262.0,0.9192982456140352,Java_medium_results.csv
202,212,2,medium,medium,546.0,0.9381443298969072,Java_medium_results.csv
202,206,2,medium,medium,473.0,0.8127147766323024,Java_medium_results.csv
206,210,2,medium,medium,233.0,0.8726591760299626,Java_medium_results.csv
206,212,2,medium,medium,243.0,0.9101123595505618,Java_medium_results.csv
202,207,2,medium,medium,501.0,0.8608247422680413,Java_medium_results.csv
206,207,2,medium,medium,284.0,0.8632218844984803,Java_medium_results.csv
202,215,2,medium,medium,529.0,0.90893470790378,Java_medium_results.csv
207,210,2,medium,medium,269.0,0.817629179331307,Java_medium_results.csv
206,215,2,medium,medium,246.0,0.9213483146067416,Java_medium_results.csv
206,214,2,medium,medium,273.0,0.9578947368421052,Java_medium_results.csv
202,214,2,medium,medium,546.0,0.9381443298969072,Java_medium_results.csv
207,212,2,medium,medium,308.0,0.9361702127659576,Java_medium_results.csv
210,212,2,medium,medium,152.0,0.9382716049382716,Java_medium_results.csv
210,215,2,medium,medium,226.0,0.875968992248062,Java_medium_results.csv
210,214,2,medium,medium,273.0,0.9578947368421052,Java_medium_results.csv
212,215,2,medium,medium,245.0,0.9496124031007752,Java_medium_results.csv
212,214,2,medium,medium,250.0,0.8771929824561403,Java_medium_results.csv
207,214,2,medium,medium,312.0,0.9483282674772036,Java_medium_results.csv
207,215,2,medium,medium,300.0,0.9118541033434652,Java_medium_results.csv
214,215,2,medium,medium,278.0,0.975438596491228,Java_medium_results.csv
3,116,2,none,none,194.0,0.8981481481481481,Java_none_results.csv
5,110,2,none,none,165.0,0.8823529411764706,Java_none_results.csv
5,28,2,none,none,236.0,0.8458781362007168,Java_none_results.csv
3,204,2,none,none,172.0,0.945054945054945,Java_none_results.csv
3,12,2,none,none,295.0,0.7763157894736842,Java_none_results.csv
5,12,2,none,none,350.0,0.9210526315789472,Java_none_results.csv
3,211,2,none,none,279.0,0.9425675675675677,Java_none_results.csv
5,154,2,none,none,401.0,0.9325581395348838,Java_none_results.csv
3,36,2,none,none,158.0,0.8681318681318682,Java_none_results.csv
3,216,2,none,none,157.0,0.8626373626373627,Java_none_results.csv
3,93,2,none,none,166.0,0.912087912087912,Java_none_results.csv
3,38,2,none,none,199.0,0.9170506912442395,Java_none_results.csv
3,110,2,none,none,177.0,0.9725274725274724,Java_none_results.csv
3,59,2,none,none,256.0,0.9078014184397164,Java_none_results.csv
5,141,2,none,none,206.0,0.911504424778761,Java_none_results.csv
3,141,2,none,none,191.0,0.8451327433628318,Java_none_results.csv
3,106,2,none,none,188.0,0.964102564102564,Java_none_results.csv
3,201,2,none,none,164.0,0.9010989010989012,Java_none_results.csv
5,116,2,none,none,199.0,0.9212962962962964,Java_none_results.csv
3,154,2,none,none,364.0,0.8465116279069768,Java_none_results.csv
5,59,2,none,none,253.0,0.8971631205673759,Java_none_results.csv
3,163,2,none,none,173.0,0.9505494505494504,Java_none_results.csv
3,196,2,none,none,342.0,0.8614609571788413,Java_none_results.csv
3,30,2,none,none,153.0,0.8406593406593407,Java_none_results.csv
5,96,2,none,none,229.0,0.9308943089430894,Java_none_results.csv
5,106,2,none,none,186.0,0.953846153846154,Java_none_results.csv
3,189,2,none,none,139.0,0.7637362637362637,Java_none_results.csv
3,28,2,none,none,272.0,0.974910394265233,Java_none_results.csv
5,38,2,none,none,208.0,0.9585253456221198,Java_none_results.csv
3,181,2,none,none,166.0,0.912087912087912,Java_none_results.csv
3,96,2,none,none,218.0,0.8861788617886179,Java_none_results.csv
3,5,2,none,none,183.0,0.9786096256684492,Java_none_results.csv
5,36,2,none,none,157.0,0.839572192513369,Java_none_results.csv
5,30,2,none,none,179.0,0.9572192513368984,Java_none_results.csv
5,93,2,none,none,184.0,0.983957219251337,Java_none_results.csv
5,204,2,none,none,183.0,0.9786096256684492,Java_none_results.csv
5,201,2,none,none,173.0,0.9251336898395722,Java_none_results.csv
5,181,2,none,none,152.0,0.8128342245989305,Java_none_results.csv
5,216,2,none,none,175.0,0.9358288770053476,Java_none_results.csv
5,189,2,none,none,171.0,0.9144385026737968,Java_none_results.csv
5,163,2,none,none,181.0,0.9679144385026738,Java_none_results.csv
5,211,2,none,none,242.0,0.8175675675675675,Java_none_results.csv
12,93,2,none,none,354.0,0.9315789473684212,Java_none_results.csv
12,36,2,none,none,343.0,0.9026315789473685,Java_none_results.csv
12,30,2,none,none,308.0,0.8105263157894737,Java_none_results.csv
5,196,2,none,none,375.0,0.9445843828715366,Java_none_results.csv
12,38,2,none,none,353.0,0.9289473684210526,Java_none_results.csv
12,28,2,none,none,352.0,0.9263157894736842,Java_none_results.csv
12,110,2,none,none,344.0,0.9052631578947368,Java_none_results.csv
12,59,2,none,none,333.0,0.8763157894736842,Java_none_results.csv
12,106,2,none,none,332.0,0.8736842105263158,Java_none_results.csv
12,96,2,none,none,314.0,0.8263157894736842,Java_none_results.csv
12,181,2,none,none,344.0,0.9052631578947368,Java_none_results.csv
12,116,2,none,none,295.0,0.7763157894736842,Java_none_results.csv
12,141,2,none,none,311.0,0.8184210526315789,Java_none_results.csv
12,204,2,none,none,365.0,0.9605263157894736,Java_none_results.csv
12,189,2,none,none,312.0,0.8210526315789474,Java_none_results.csv
12,163,2,none,none,315.0,0.8289473684210527,Java_none_results.csv
12,201,2,none,none,345.0,0.9078947368421052,Java_none_results.csv
28,36,2,none,none,239.0,0.8566308243727598,Java_none_results.csv
12,216,2,none,none,332.0,0.8736842105263158,Java_none_results.csv
28,30,2,none,none,266.0,0.953405017921147,Java_none_results.csv
28,93,2,none,none,268.0,0.9605734767025088,Java_none_results.csv
28,38,2,none,none,266.0,0.953405017921147,Java_none_results.csv
12,211,2,none,none,355.0,0.9342105263157896,Java_none_results.csv
28,110,2,none,none,241.0,0.8637992831541219,Java_none_results.csv
28,106,2,none,none,253.0,0.906810035842294,Java_none_results.csv
12,154,2,none,none,378.0,0.8790697674418605,Java_none_results.csv
28,59,2,none,none,270.0,0.9574468085106383,Java_none_results.csv
28,96,2,none,none,263.0,0.942652329749104,Java_none_results.csv
12,196,2,none,none,351.0,0.8841309823677582,Java_none_results.csv
28,181,2,none,none,240.0,0.8602150537634409,Java_none_results.csv
28,116,2,none,none,260.0,0.931899641577061,Java_none_results.csv
28,204,2,none,none,271.0,0.971326164874552,Java_none_results.csv
28,189,2,none,none,253.0,0.906810035842294,Java_none_results.csv
28,163,2,none,none,258.0,0.9247311827956988,Java_none_results.csv
30,36,2,none,none,118.0,0.8740740740740741,Java_none_results.csv
28,201,2,none,none,252.0,0.9032258064516128,Java_none_results.csv
28,141,2,none,none,259.0,0.92831541218638,Java_none_results.csv
30,93,2,none,none,119.0,0.8814814814814815,Java_none_results.csv
28,216,2,none,none,261.0,0.935483870967742,Java_none_results.csv
30,38,2,none,none,204.0,0.9400921658986175,Java_none_results.csv
30,110,2,none,none,137.0,0.9448275862068966,Java_none_results.csv
30,59,2,none,none,249.0,0.8829787234042553,Java_none_results.csv
30,106,2,none,none,166.0,0.8512820512820513,Java_none_results.csv
30,96,2,none,none,191.0,0.7764227642276422,Java_none_results.csv
30,181,2,none,none,118.0,0.8740740740740741,Java_none_results.csv
28,196,2,none,none,381.0,0.9596977329974812,Java_none_results.csv
30,116,2,none,none,157.0,0.7268518518518519,Java_none_results.csv
30,141,2,none,none,193.0,0.8539823008849557,Java_none_results.csv
30,163,2,none,none,158.0,0.8729281767955801,Java_none_results.csv
28,211,2,none,none,252.0,0.8513513513513513,Java_none_results.csv
28,154,2,none,none,406.0,0.944186046511628,Java_none_results.csv
30,204,2,none,none,124.0,0.9185185185185184,Java_none_results.csv
30,189,2,none,none,110.0,0.8148148148148148,Java_none_results.csv
30,201,2,none,none,125.0,0.925925925925926,Java_none_results.csv
36,93,2,none,none,87.0,0.9456521739130436,Java_none_results.csv
30,216,2,none,none,115.0,0.8518518518518519,Java_none_results.csv
36,38,2,none,none,191.0,0.880184331797235,Java_none_results.csv
30,154,2,none,none,375.0,0.872093023255814,Java_none_results.csv
36,110,2,none,none,128.0,0.8827586206896552,Java_none_results.csv
36,59,2,none,none,257.0,0.9113475177304964,Java_none_results.csv
36,96,2,none,none,225.0,0.9146341463414634,Java_none_results.csv
36,106,2,none,none,173.0,0.8871794871794871,Java_none_results.csv
36,181,2,none,none,82.0,0.8723404255319149,Java_none_results.csv
30,211,2,none,none,265.0,0.8952702702702703,Java_none_results.csv
36,116,2,none,none,191.0,0.8842592592592593,Java_none_results.csv
30,196,2,none,none,348.0,0.8765743073047859,Java_none_results.csv
36,189,2,none,none,95.0,0.8636363636363636,Java_none_results.csv
36,204,2,none,none,87.0,0.9456521739130436,Java_none_results.csv
36,163,2,none,none,153.0,0.8453038674033149,Java_none_results.csv
36,141,2,none,none,207.0,0.915929203539823,Java_none_results.csv
36,201,2,none,none,92.0,0.7666666666666667,Java_none_results.csv
36,216,2,none,none,95.0,0.95,Java_none_results.csv
38,93,2,none,none,207.0,0.9539170506912442,Java_none_results.csv
36,154,2,none,none,409.0,0.9511627906976744,Java_none_results.csv
36,211,2,none,none,264.0,0.8918918918918919,Java_none_results.csv
36,196,2,none,none,380.0,0.9571788413098236,Java_none_results.csv
38,110,2,none,none,205.0,0.9447004608294932,Java_none_results.csv
38,106,2,none,none,204.0,0.9400921658986175,Java_none_results.csv
38,96,2,none,none,236.0,0.959349593495935,Java_none_results.csv
38,59,2,none,none,271.0,0.9609929078014184,Java_none_results.csv
38,116,2,none,none,209.0,0.9631336405529954,Java_none_results.csv
38,204,2,none,none,206.0,0.9493087557603688,Java_none_results.csv
38,181,2,none,none,202.0,0.9308755760368664,Java_none_results.csv
38,163,2,none,none,209.0,0.9631336405529954,Java_none_results.csv
38,141,2,none,none,215.0,0.9513274336283186,Java_none_results.csv
38,189,2,none,none,198.0,0.912442396313364,Java_none_results.csv
38,201,2,none,none,202.0,0.9308755760368664,Java_none_results.csv
38,216,2,none,none,205.0,0.9447004608294932,Java_none_results.csv
59,93,2,none,none,262.0,0.9290780141843972,Java_none_results.csv
38,154,2,none,none,397.0,0.9232558139534884,Java_none_results.csv
59,110,2,none,none,256.0,0.9078014184397164,Java_none_results.csv
38,211,2,none,none,280.0,0.945945945945946,Java_none_results.csv
59,106,2,none,none,256.0,0.9078014184397164,Java_none_results.csv
38,196,2,none,none,378.0,0.9521410579345088,Java_none_results.csv
59,96,2,none,none,255.0,0.9042553191489362,Java_none_results.csv
59,116,2,none,none,238.0,0.8439716312056738,Java_none_results.csv
59,141,2,none,none,237.0,0.8404255319148937,Java_none_results.csv
59,181,2,none,none,254.0,0.900709219858156,Java_none_results.csv
59,204,2,none,none,269.0,0.953900709219858,Java_none_results.csv
59,189,2,none,none,241.0,0.8546099290780141,Java_none_results.csv
93,96,2,none,none,220.0,0.8943089430894309,Java_none_results.csv
59,201,2,none,none,261.0,0.925531914893617,Java_none_results.csv
59,163,2,none,none,231.0,0.8191489361702128,Java_none_results.csv
93,106,2,none,none,178.0,0.9128205128205128,Java_none_results.csv
93,110,2,none,none,133.0,0.9172413793103448,Java_none_results.csv
59,216,2,none,none,246.0,0.8723404255319149,Java_none_results.csv
93,181,2,none,none,88.0,0.9361702127659576,Java_none_results.csv
93,116,2,none,none,197.0,0.9120370370370372,Java_none_results.csv
93,163,2,none,none,167.0,0.9226519337016574,Java_none_results.csv
93,141,2,none,none,204.0,0.9026548672566372,Java_none_results.csv
93,189,2,none,none,98.0,0.8909090909090909,Java_none_results.csv
93,204,2,none,none,55.0,0.9166666666666666,Java_none_results.csv
93,201,2,none,none,112.0,0.9333333333333332,Java_none_results.csv
93,216,2,none,none,88.0,0.88,Java_none_results.csv
93,154,2,none,none,403.0,0.9372093023255814,Java_none_results.csv
93,211,2,none,none,286.0,0.9662162162162162,Java_none_results.csv
93,196,2,none,none,371.0,0.9345088161209067,Java_none_results.csv
59,154,2,none,none,378.0,0.8790697674418605,Java_none_results.csv
59,211,2,none,none,272.0,0.918918918918919,Java_none_results.csv
96,110,2,none,none,220.0,0.8943089430894309,Java_none_results.csv
59,196,2,none,none,359.0,0.9042821158690176,Java_none_results.csv
96,106,2,none,none,209.0,0.8495934959349594,Java_none_results.csv
96,181,2,none,none,223.0,0.9065040650406504,Java_none_results.csv
96,116,2,none,none,200.0,0.8130081300813008,Java_none_results.csv
96,204,2,none,none,234.0,0.951219512195122,Java_none_results.csv
96,141,2,none,none,223.0,0.9065040650406504,Java_none_results.csv
96,163,2,none,none,203.0,0.8252032520325203,Java_none_results.csv
96,189,2,none,none,188.0,0.7642276422764228,Java_none_results.csv
96,201,2,none,none,220.0,0.8943089430894309,Java_none_results.csv
96,216,2,none,none,210.0,0.8536585365853658,Java_none_results.csv
106,110,2,none,none,171.0,0.8769230769230769,Java_none_results.csv
106,116,2,none,none,199.0,0.9212962962962964,Java_none_results.csv
106,181,2,none,none,170.0,0.8717948717948718,Java_none_results.csv
106,141,2,none,none,204.0,0.9026548672566372,Java_none_results.csv
106,163,2,none,none,173.0,0.8871794871794871,Java_none_results.csv
96,154,2,none,none,380.0,0.8837209302325582,Java_none_results.csv
106,204,2,none,none,184.0,0.9435897435897436,Java_none_results.csv
96,211,2,none,none,270.0,0.9121621621621622,Java_none_results.csv
106,189,2,none,none,166.0,0.8512820512820513,Java_none_results.csv
96,196,2,none,none,353.0,0.889168765743073,Java_none_results.csv
106,201,2,none,none,174.0,0.8923076923076924,Java_none_results.csv
106,216,2,none,none,169.0,0.8666666666666667,Java_none_results.csv
110,116,2,none,none,195.0,0.9027777777777778,Java_none_results.csv
110,141,2,none,none,203.0,0.8982300884955752,Java_none_results.csv
106,154,2,none,none,379.0,0.8813953488372093,Java_none_results.csv
110,181,2,none,none,113.0,0.7793103448275862,Java_none_results.csv
110,163,2,none,none,158.0,0.8729281767955801,Java_none_results.csv
110,204,2,none,none,137.0,0.9448275862068966,Java_none_results.csv
110,189,2,none,none,132.0,0.9103448275862068,Java_none_results.csv
106,211,2,none,none,278.0,0.9391891891891893,Java_none_results.csv
106,196,2,none,none,356.0,0.8967254408060453,Java_none_results.csv
110,216,2,none,none,134.0,0.9241379310344828,Java_none_results.csv
110,201,2,none,none,136.0,0.9379310344827586,Java_none_results.csv
110,154,2,none,none,401.0,0.9325581395348838,Java_none_results.csv
116,181,2,none,none,183.0,0.8472222222222222,Java_none_results.csv
116,189,2,none,none,163.0,0.7546296296296297,Java_none_results.csv
110,196,2,none,none,373.0,0.9395465994962215,Java_none_results.csv
110,211,2,none,none,239.0,0.8074324324324325,Java_none_results.csv
116,204,2,none,none,202.0,0.9351851851851852,Java_none_results.csv
116,163,2,none,none,172.0,0.7962962962962963,Java_none_results.csv
116,141,2,none,none,197.0,0.8716814159292036,Java_none_results.csv
116,201,2,none,none,198.0,0.9166666666666666,Java_none_results.csv
116,216,2,none,none,183.0,0.8472222222222222,Java_none_results.csv
141,181,2,none,none,201.0,0.8893805309734514,Java_none_results.csv
141,189,2,none,none,189.0,0.8362831858407079,Java_none_results.csv
141,204,2,none,none,210.0,0.9292035398230089,Java_none_results.csv
141,163,2,none,none,194.0,0.8584070796460177,Java_none_results.csv
116,154,2,none,none,382.0,0.8883720930232558,Java_none_results.csv
116,211,2,none,none,249.0,0.8412162162162162,Java_none_results.csv
141,201,2,none,none,208.0,0.9203539823008848,Java_none_results.csv
116,196,2,none,none,355.0,0.8942065491183879,Java_none_results.csv
