exp_a,exp_b,stimulus,expertise_a,expertise_b,score
37,16,vehicle,low,medium,0.7652753414426291
37,18,vehicle,low,medium,0.8024516106026651
35,142,vehicle,low,medium,0.8137022623642584
37,32,vehicle,low,medium,0.7880065162836126
35,214,vehicle,low,medium,0.8172693814918017
35,97,vehicle,low,medium,0.7479959852384059
37,42,vehicle,low,medium,0.8759507368754815
37,40,vehicle,low,medium,0.8173683304052118
37,33,vehicle,low,medium,0.8305288446778796
37,4,vehicle,low,medium,0.836031318820069
35,73,vehicle,low,medium,0.8312513525037853
37,53,vehicle,low,medium,0.8113275883404877
37,54,vehicle,low,medium,0.8071605690696105
37,58,vehicle,low,medium,0.8226549493235006
37,57,vehicle,low,medium,0.8274688409406825
37,70,vehicle,low,medium,0.8116513064794766
37,50,vehicle,low,medium,0.8092336282576944
37,19,vehicle,low,medium,0.8422252126249123
37,61,vehicle,low,medium,0.7964093294445269
37,17,vehicle,low,medium,0.7832825453103658
37,20,vehicle,low,medium,0.7856240066626481
35,168,vehicle,low,medium,0.8273861098543817
37,62,vehicle,low,medium,0.8577781760292065
37,51,vehicle,low,medium,0.814695207984929
37,88,vehicle,low,medium,0.8454320419415177
37,66,vehicle,low,medium,0.8881004887453193
35,197,vehicle,low,medium,0.8021232457563192
37,6,vehicle,low,medium,0.8498073654350199
37,72,vehicle,low,medium,0.822382514306549
37,75,vehicle,low,medium,0.8206242467397984
35,206,vehicle,low,medium,0.7869595153396037
37,81,vehicle,low,medium,0.8014889191833213
37,73,vehicle,low,medium,0.8361718886321723
37,83,vehicle,low,medium,0.8198150137700576
37,143,vehicle,low,medium,0.7706302812879597
37,117,vehicle,low,medium,0.7594768880781543
37,133,vehicle,low,medium,0.7629700886084937
37,147,vehicle,low,medium,0.8212892924197192
37,105,vehicle,low,medium,0.7769965347998382
37,108,vehicle,low,medium,0.8457946885870938
37,155,vehicle,low,medium,0.804935252700331
37,91,vehicle,low,medium,0.765341485771899
37,169,vehicle,low,medium,0.8115735231255216
37,158,vehicle,low,medium,0.779619376340263
37,166,vehicle,low,medium,0.8298495774011834
37,168,vehicle,low,medium,0.8246259464785608
37,25,vehicle,low,medium,0.7871612404211686
37,203,vehicle,low,medium,0.9030440941340244
37,191,vehicle,low,medium,0.7949261913999494
37,197,vehicle,low,medium,0.8398235722350664
37,151,vehicle,low,medium,0.8257596753516674
37,210,vehicle,low,medium,0.8024382578959887
37,206,vehicle,low,medium,0.8268047142375422
37,190,vehicle,low,medium,0.7851710146917309
37,192,vehicle,low,medium,0.8485125182811429
37,115,vehicle,low,medium,0.7996396783079229
37,89,vehicle,low,medium,0.8208753491302481
37,84,vehicle,low,medium,0.7981495672653182
37,215,vehicle,low,medium,0.7904673418946287
37,142,vehicle,low,medium,0.7955833916899261
41,19,vehicle,low,medium,0.848178103015057
37,202,vehicle,low,medium,0.8660283428867599
41,6,vehicle,low,medium,0.8181617054983689
41,4,vehicle,low,medium,0.7517853275759439
37,97,vehicle,low,medium,0.7848640162912058
37,145,vehicle,low,medium,0.78328099488154
37,55,vehicle,low,medium,0.8429397986431736
41,42,vehicle,low,medium,0.8669553001613418
41,16,vehicle,low,medium,0.7139630908402385
37,171,vehicle,low,medium,0.8412335834436654
41,40,vehicle,low,medium,0.8067105112066839
37,135,vehicle,low,medium,0.8316505343478253
41,25,vehicle,low,medium,0.7405681133948151
41,33,vehicle,low,medium,0.7931597142119808
41,50,vehicle,low,medium,0.8016504681177945
41,66,vehicle,low,medium,0.8804920880651439
41,57,vehicle,low,medium,0.7882628290426501
41,61,vehicle,low,medium,0.7469509161423409
41,70,vehicle,low,medium,0.7932867089382437
41,20,vehicle,low,medium,0.7281044114164917
41,51,vehicle,low,medium,0.7927268138631903
41,55,vehicle,low,medium,0.7930436986000959
