exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
86,37,rectangle,high,low,0.9931006573908222,0.7463560260916329,0.9899865682729385,0.9253892406356525,0.6086956521739131
86,34,rectangle,high,low,0.9931164489648341,0.7078282428386706,0.9897505418257385,0.8994713089210259,0.6153846153846154
86,13,rectangle,high,low,0.9928895592078469,0.7320170403694659,0.9906290340282362,0.927667122266552,0.6071428571428572
86,67,rectangle,high,low,0.9931931052526017,0.6378757806304148,0.9909685996697796,0.8865856571757399,0.5483870967741936
86,60,rectangle,high,low,0.993103743518022,0.7122747607575963,0.9912207232126736,0.9156893934952985,0.5714285714285714
86,31,rectangle,high,low,0.9931410299289437,0.7088007246767374,0.9904499648957453,0.9204941542160228,0.6233108108108109
86,94,rectangle,high,low,0.9932545392880465,0.7199253949546475,0.9901421889011482,0.8752706624518096,0.5172413793103448
86,63,rectangle,high,low,0.992382577936148,0.6885119638368793,0.9889125298722256,0.9061142839586925,0.6226415094339623
86,21,rectangle,high,low,0.992965957080143,0.7410444692442184,0.9899333601743596,0.8869731222010286,0.6086956521739131
86,101,rectangle,high,low,0.9924994784695538,0.6427890628283338,0.990025968401637,0.8630464111132611,0.606060606060606
86,41,rectangle,high,low,0.9935228051137966,0.7404928549526038,0.9919446197643067,0.9163657911624725,0.5714285714285714
86,99,rectangle,high,low,0.9930557139100041,0.7202089935892777,0.9899920626672073,0.8663809710459753,0.5480030721966206
86,78,rectangle,high,low,0.9930368481703417,0.6939104222083265,0.9901599412523685,0.9055797497309972,0.5862068965517242
86,107,rectangle,high,low,0.9928082779271529,0.6667212907417205,0.9889770794493533,0.8794241176504001,0.6165158371040724
86,140,rectangle,high,low,0.9928158965966707,0.6039985299403534,0.9892371120013874,0.8699256663348061,0.5846153846153845
86,124,rectangle,high,low,0.9933080811230449,0.7141083970878639,0.9912859182748175,0.8750237375050403,0.5361498257839721
86,138,rectangle,high,low,0.992991269265553,0.6177827082977463,0.9898270078819958,0.8674379576143824,0.6216216216216217
86,79,rectangle,high,low,0.9935572795068357,0.7476462054368618,0.9921291289271176,0.8966890133465503,0.5714285714285714
86,64,rectangle,high,low,0.9926682725240722,0.7125496762410779,0.9902311553079264,0.908061960129117,0.5827114427860696
86,104,rectangle,high,low,0.9923592273176439,0.7269647543952684,0.9900167191732608,0.8794165549099561,0.5454545454545455
87,27,rectangle,high,low,0.9908125113257308,0.7350682459294866,0.9868947678567676,0.8876208594296953,0.6551724137931034
