exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
1,29,vehicle,high,low,0.9895711908974703,0.6793268150352871,0.9856684109264288,0.8798152708577316,0.7000000000000001
1,77,vehicle,high,low,0.9921041187313946,0.766372189086954,0.989601442759253,0.8908556512003685,0.6399999999999999
48,200,vehicle,high,low,0.9909267521929378,0.721072153806937,0.9878868186073257,0.9153869488992442,0.7103942652329749
1,60,vehicle,high,low,0.9916047691186411,0.6312089167535633,0.9889108819856539,0.9064828876161496,0.6428571428571428
48,35,vehicle,high,low,0.9916263894860468,0.6661056369135944,0.9887893094516766,0.9088840628081999,0.5161290322580645
48,31,vehicle,high,low,0.9940832634338388,0.6907752472584787,0.9917406540867372,0.954994514366748,0.71875
1,27,vehicle,high,low,0.9892981417834555,0.6930474606108099,0.9816614556842311,0.9317010350950655,0.6594202898550725
1,64,vehicle,high,low,0.9892238440213937,0.6240191229704237,0.9819359365020925,0.8866085636771811,0.6666666666666666
48,29,vehicle,high,low,0.991891040597899,0.7312019803850696,0.9894161425122967,0.8853216069796374,0.6779953917050692
26,179,vehicle,high,low,0.9906101976632886,0.7058129921200744,0.9866785585648385,0.9347635862346924,0.6410256410256411
48,43,vehicle,high,low,0.9935999992955783,0.6959353795731313,0.992070381859878,0.9034908209314019,0.7
26,64,vehicle,high,low,0.9890879693299134,0.6768295318100478,0.9850592584237263,0.8763930404094589,0.6274509803921569
48,183,vehicle,high,low,0.9934696702433662,0.7410402421386821,0.991369528482353,0.9375838009271034,0.7320512820512821
48,27,vehicle,high,low,0.9942636050057184,0.7523590407429935,0.9929684883593756,0.9177479660557305,0.731283422459893
26,63,vehicle,high,low,0.989626191492534,0.7204911684880162,0.9860660615879099,0.8946641090070159,0.6448028673835126
26,34,vehicle,high,low,0.9911130861573073,0.6906213547299176,0.9888694221345015,0.9037114297801555,0.5882352941176471
48,21,vehicle,high,low,0.993605879769155,0.7066054192806499,0.9918628279295779,0.8718082233842622,0.7
48,37,vehicle,high,low,0.9932639953203957,0.7492326185778921,0.9897236280449934,0.9369551554270616,0.6666666666666666
26,60,vehicle,high,low,0.9914854997148757,0.7094547124668326,0.9890936403391201,0.9434490337898273,0.6153846153846154
